SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
50,39,127,Ohio,Perry County,3,2000,5,1986,981,1005,972,994,1,2,3,1,1,3,0,0,4,5,976,998,967,987,1,2,3,1,1,3,0,0,4,5,5,7,5,7,0,0,0,0,0,0,0,0,0,0
50,39,127,Ohio,Perry County,3,2000,7,2422,1220,1202,1204,1190,4,1,4,2,0,0,0,0,8,9,1217,1195,1202,1183,4,1,4,2,0,0,0,0,7,9,3,7,2,7,0,0,0,0,0,0,0,0,1,0
50,39,127,Ohio,Perry County,4,2001,4,2508,1347,1161,1321,1140,5,2,6,5,3,1,0,0,12,13,1333,1154,1307,1133,5,2,6,5,3,1,0,0,12,13,14,7,14,7,0,0,0,0,0,0,0,0,0,0
50,39,127,Ohio,Perry County,4,2001,5,2051,1011,1040,1001,1028,1,2,3,1,1,3,0,0,5,6,1003,1033,993,1021,1,2,3,1,1,3,0,0,5,6,8,7,8,7,0,0,0,0,0,0,0,0,0,0
50,39,127,Ohio,Perry County,4,2001,7,2411,1231,1180,1214,1168,4,1,4,2,0,0,0,0,9,9,1228,1174,1212,1162,4,1,4,2,0,0,0,0,8,9,3,6,2,6,0,0,0,0,0,0,0,0,1,0
50,39,127,Ohio,Perry County,5,2002,4,2523,1336,1187,1307,1165,6,2,6,5,2,1,0,0,15,14,1325,1177,1296,1155,6,2,6,5,2,1,0,0,15,14,11,10,11,10,0,0,0,0,0,0,0,0,0,0
50,39,127,Ohio,Perry County,5,2002,5,2097,1058,1039,1045,1026,2,2,3,1,1,3,0,0,7,7,1047,1033,1034,1020,2,2,3,1,1,3,0,0,7,7,11,6,11,6,0,0,0,0,0,0,0,0,0,0
50,39,127,Ohio,Perry County,5,2002,7,2351,1171,1180,1154,1165,4,1,4,3,0,0,0,0,9,11,1167,1173,1151,1159,4,1,4,3,0,0,0,0,8,10,4,7,3,6,0,0,0,0,0,0,0,0,1,1
50,39,127,Ohio,Perry County,6,2003,4,2541,1317,1224,1289,1203,4,2,5,5,2,1,0,0,17,13,1306,1215,1279,1194,4,2,5,5,2,1,0,0,16,13,11,9,10,9,0,0,0,0,0,0,0,0,1,0
50,39,127,Ohio,Perry County,6,2003,5,2082,1044,1038,1028,1025,2,2,3,1,1,3,0,0,10,7,1039,1029,1024,1016,2,2,3,1,1,3,0,0,9,7,5,9,4,9,0,0,0,0,0,0,0,0,1,0
50,39,127,Ohio,Perry County,6,2003,7,2203,1082,1121,1063,1105,4,1,4,3,0,0,0,0,11,12,1078,1114,1060,1099,4,1,4,3,0,0,0,0,10,11,4,7,3,6,0,0,0,0,0,0,0,0,1,1
50,39,127,Ohio,Perry County,7,2004,4,2571,1325,1246,1297,1219,7,3,5,5,1,1,0,1,15,17,1317,1234,1289,1209,7,3,5,5,1,1,0,0,15,16,8,12,8,10,0,0,0,0,0,0,0,1,0,1
50,39,127,Ohio,Perry County,7,2004,5,2100,1080,1020,1061,1005,4,1,3,0,0,3,0,0,12,11,1071,1017,1054,1002,4,1,3,0,0,3,0,0,10,11,9,3,7,3,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,7,2004,7,2123,1059,1064,1040,1049,3,1,3,2,1,0,1,0,11,12,1053,1058,1035,1044,3,1,3,2,1,0,0,0,11,11,6,6,5,5,0,0,0,0,0,0,1,0,0,1
50,39,127,Ohio,Perry County,8,2005,4,2569,1306,1263,1277,1237,5,3,5,4,1,1,0,1,18,17,1296,1255,1268,1231,5,3,5,4,1,1,0,0,17,16,10,8,9,6,0,0,0,0,0,0,0,1,1,1
50,39,127,Ohio,Perry County,8,2005,5,1999,1043,956,1022,941,4,1,2,0,0,3,0,0,15,11,1029,952,1010,937,4,1,2,0,0,3,0,0,13,11,14,4,12,4,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,8,2005,7,2075,1018,1057,1001,1043,3,1,3,2,1,0,1,0,9,11,1012,1051,996,1038,3,1,3,2,1,0,0,0,9,10,6,6,5,5,0,0,0,0,0,0,1,0,0,1
50,39,127,Ohio,Perry County,9,2006,4,2611,1346,1265,1318,1237,6,3,2,5,0,1,0,1,20,18,1336,1258,1310,1232,6,3,2,5,0,1,0,0,18,17,10,7,8,5,0,0,0,0,0,0,0,1,2,1
50,39,127,Ohio,Perry County,9,2006,5,1926,993,933,970,917,4,1,2,0,0,3,0,0,17,12,986,930,965,914,4,1,2,0,0,3,0,0,15,12,7,3,5,3,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,9,2006,7,2004,963,1041,944,1025,3,1,3,2,1,0,1,0,11,13,957,1034,939,1020,3,1,3,2,1,0,0,0,11,11,6,7,5,5,0,0,0,0,0,0,1,0,0,2
50,39,127,Ohio,Perry County,10,2007,4,2728,1413,1315,1381,1285,7,3,2,5,0,2,0,1,23,19,1405,1306,1375,1278,7,3,2,5,0,2,0,0,21,18,8,9,6,7,0,0,0,0,0,0,0,1,2,1
50,39,127,Ohio,Perry County,10,2007,5,1933,1003,930,979,912,5,1,2,0,0,4,0,0,17,13,992,926,970,908,5,1,2,0,0,4,0,0,15,13,11,4,9,4,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,10,2007,7,2018,972,1046,953,1028,3,1,3,2,1,0,1,1,11,14,965,1040,947,1024,3,1,3,2,1,0,0,1,11,12,7,6,6,4,0,0,0,0,0,0,1,0,0,2
50,39,127,Ohio,Perry County,11,2008,4,2766,1427,1339,1395,1307,6,4,2,4,0,2,0,1,24,21,1419,1329,1389,1299,6,4,2,4,0,2,0,0,22,20,8,10,6,8,0,0,0,0,0,0,0,1,2,1
50,39,127,Ohio,Perry County,11,2008,5,1916,977,939,954,920,5,1,2,0,0,4,0,0,16,14,967,937,946,918,5,1,2,0,0,4,0,0,14,14,10,2,8,2,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,11,2008,7,2056,990,1066,970,1047,3,1,3,2,1,0,1,1,12,15,983,1060,964,1043,3,1,3,2,1,0,0,1,12,13,7,6,6,4,0,0,0,0,0,0,1,0,0,2
50,39,127,Ohio,Perry County,12,2009,4,2749,1423,1326,1390,1294,7,4,2,4,0,2,0,1,24,21,1414,1317,1383,1287,7,4,2,4,0,2,0,0,22,20,9,9,7,7,0,0,0,0,0,0,0,1,2,1
50,39,127,Ohio,Perry County,12,2009,5,1937,991,946,967,927,5,1,2,0,0,4,0,0,17,14,981,943,959,924,5,1,2,0,0,4,0,0,15,14,10,3,8,3,0,0,0,0,0,0,0,0,2,0
50,39,127,Ohio,Perry County,12,2009,7,2096,1018,1078,998,1059,3,1,3,2,1,0,1,1,12,15,1011,1072,992,1055,3,1,3,2,1,0,0,1,12,13,7,6,6,4,0,0,0,0,0,0,1,0,0,2
50,39,129,Ohio,Pickaway County,3,2000,4,3680,2150,1530,1893,1484,216,14,3,8,6,3,0,0,32,21,2130,1514,1875,1470,216,14,2,8,6,2,0,0,31,20,20,16,18,14,0,0,1,0,0,1,0,0,1,1
50,39,129,Ohio,Pickaway County,3,2000,5,3369,2133,1236,1649,1205,451,7,10,5,3,3,0,0,20,16,2112,1223,1633,1194,450,7,9,5,3,2,0,0,17,15,21,13,16,11,1,0,1,0,0,1,0,0,3,1
50,39,129,Ohio,Pickaway County,3,2000,7,4002,2363,1639,1924,1605,416,9,6,2,8,8,0,2,9,13,2351,1627,1912,1594,416,8,6,2,8,8,0,2,9,13,12,12,12,11,0,1,0,0,0,0,0,0,0,0
50,39,129,Ohio,Pickaway County,4,2001,4,3688,2113,1575,1900,1530,169,17,4,8,7,3,0,0,33,17,2094,1560,1885,1517,169,17,2,8,6,2,0,0,32,16,19,15,15,13,0,0,2,0,1,1,0,0,1,1
50,39,129,Ohio,Pickaway County,4,2001,5,3222,1964,1258,1574,1223,359,10,9,5,2,3,0,0,20,17,1943,1244,1558,1211,358,10,8,5,2,2,0,0,17,16,21,14,16,12,1,0,1,0,0,1,0,0,3,1
50,39,129,Ohio,Pickaway County,4,2001,7,3843,2187,1656,1840,1617,326,14,6,2,7,11,0,1,8,11,2172,1639,1825,1601,326,13,6,2,7,11,0,1,8,11,15,17,15,16,0,1,0,0,0,0,0,0,0,0
50,39,129,Ohio,Pickaway County,5,2002,4,3729,2131,1598,1912,1560,174,10,5,8,6,3,0,0,34,17,2111,1582,1896,1546,174,10,3,8,5,2,0,0,33,16,20,16,16,14,0,0,2,0,1,1,0,0,1,1
50,39,129,Ohio,Pickaway County,5,2002,5,3291,2033,1258,1636,1226,366,7,9,5,3,5,0,0,19,15,2012,1241,1620,1211,365,7,8,5,3,4,0,0,16,14,21,17,16,15,1,0,1,0,0,1,0,0,3,1
50,39,129,Ohio,Pickaway County,5,2002,7,3777,2202,1575,1856,1532,325,16,6,1,7,11,0,1,8,14,2180,1559,1834,1517,325,15,6,1,7,11,0,1,8,14,22,16,22,15,0,1,0,0,0,0,0,0,0,0
50,39,129,Ohio,Pickaway County,6,2003,4,3792,2133,1659,1934,1618,158,12,5,7,6,2,0,0,30,20,2111,1643,1916,1603,158,12,3,7,5,2,0,0,29,19,22,16,18,15,0,0,2,0,1,0,0,0,1,1
50,39,129,Ohio,Pickaway County,6,2003,5,3233,1966,1267,1599,1235,334,8,9,5,5,4,0,0,19,15,1941,1252,1579,1221,333,8,8,5,5,4,0,0,16,14,25,15,20,14,1,0,1,0,0,0,0,0,3,1
50,39,129,Ohio,Pickaway County,6,2003,7,3683,2126,1557,1815,1517,290,15,6,1,7,9,0,2,8,13,2104,1534,1793,1495,290,14,6,1,7,9,0,2,8,13,22,23,22,22,0,1,0,0,0,0,0,0,0,0
50,39,129,Ohio,Pickaway County,7,2004,4,3851,2150,1701,1958,1660,150,12,5,6,7,5,0,0,30,18,2128,1680,1942,1643,150,12,2,5,6,4,0,0,28,16,22,21,16,17,0,0,3,1,1,1,0,0,2,2
50,39,129,Ohio,Pickaway County,7,2004,5,3235,1952,1283,1612,1249,314,8,5,5,5,4,0,0,16,17,1925,1266,1591,1233,313,8,3,5,4,3,0,0,14,17,27,17,21,16,1,0,2,0,1,1,0,0,2,0
50,39,129,Ohio,Pickaway County,7,2004,7,3727,2152,1575,1842,1527,286,22,4,2,8,8,0,2,12,14,2121,1553,1812,1508,286,20,4,2,7,8,0,2,12,13,31,22,30,19,0,2,0,0,1,0,0,0,0,1
50,39,129,Ohio,Pickaway County,8,2005,4,4034,2227,1807,2025,1765,158,15,4,5,9,4,0,0,31,18,2207,1782,2011,1742,158,15,2,4,6,4,0,0,30,17,20,25,14,23,0,0,2,1,3,0,0,0,1,1
50,39,129,Ohio,Pickaway County,8,2005,5,3235,1981,1254,1638,1222,321,8,3,3,5,3,0,0,14,18,1958,1239,1619,1207,320,8,2,3,4,3,0,0,13,18,23,15,19,15,1,0,1,0,1,0,0,0,1,0
50,39,129,Ohio,Pickaway County,8,2005,7,3730,2159,1571,1845,1522,287,19,2,3,10,9,0,2,15,16,2133,1553,1820,1506,287,18,2,3,9,9,0,2,15,15,26,18,25,16,0,1,0,0,1,0,0,0,0,1
50,39,129,Ohio,Pickaway County,9,2006,4,4026,2263,1763,2046,1716,171,17,4,6,9,4,0,0,33,20,2233,1735,2023,1692,171,17,2,4,6,4,0,0,31,18,30,28,23,24,0,0,2,2,3,0,0,0,2,2
50,39,129,Ohio,Pickaway County,9,2006,5,3323,2034,1289,1686,1254,325,11,3,3,5,3,0,0,15,18,2003,1276,1659,1241,324,11,2,3,4,3,0,0,14,18,31,13,27,13,1,0,1,0,1,0,0,0,1,0
50,39,129,Ohio,Pickaway County,9,2006,7,3758,2184,1574,1875,1528,282,18,2,3,10,10,0,1,15,14,2153,1562,1845,1518,282,17,2,3,9,10,0,1,15,13,31,12,30,10,0,1,0,0,1,0,0,0,0,1
50,39,129,Ohio,Pickaway County,10,2007,4,4150,2318,1832,2095,1782,168,21,5,6,9,4,0,0,41,19,2280,1800,2065,1754,168,21,3,4,5,4,0,0,39,17,38,32,30,28,0,0,2,2,4,0,0,0,2,2
50,39,129,Ohio,Pickaway County,10,2007,5,3329,2030,1299,1694,1262,314,13,2,3,6,5,0,0,14,16,2003,1283,1671,1246,313,13,1,3,5,5,0,0,13,16,27,16,23,16,1,0,1,0,1,0,0,0,1,0
50,39,129,Ohio,Pickaway County,10,2007,7,3823,2210,1613,1923,1568,260,16,2,2,11,12,0,1,14,14,2166,1600,1880,1557,260,15,2,2,10,12,0,1,14,13,44,13,43,11,0,1,0,0,1,0,0,0,0,1
50,39,129,Ohio,Pickaway County,11,2008,4,4051,2207,1844,1991,1792,158,23,5,5,9,4,0,0,44,20,2179,1809,1971,1761,158,23,3,3,5,4,0,0,42,18,28,35,20,31,0,0,2,2,4,0,0,0,2,2
50,39,129,Ohio,Pickaway County,11,2008,5,3307,1991,1316,1690,1280,278,12,2,3,7,5,0,0,14,16,1961,1302,1664,1266,277,12,1,3,6,5,0,0,13,16,30,14,26,14,1,0,1,0,1,0,0,0,1,0
50,39,129,Ohio,Pickaway County,11,2008,7,3716,2110,1606,1858,1557,228,19,2,2,8,12,0,1,14,15,2068,1588,1817,1541,228,18,2,2,7,12,0,1,14,14,42,18,41,16,0,1,0,0,1,0,0,0,0,1
50,39,129,Ohio,Pickaway County,12,2009,4,3979,2155,1824,1942,1770,157,23,5,5,9,4,0,0,42,22,2127,1790,1922,1740,157,23,3,3,5,4,0,0,40,20,28,34,20,30,0,0,2,2,4,0,0,0,2,2
50,39,129,Ohio,Pickaway County,12,2009,5,3291,1978,1313,1686,1275,269,11,2,3,7,5,0,0,14,19,1952,1299,1664,1261,268,11,1,3,6,5,0,0,13,19,26,14,22,14,1,0,1,0,1,0,0,0,1,0
50,39,129,Ohio,Pickaway County,12,2009,7,3779,2118,1661,1878,1613,213,17,2,2,11,13,0,1,14,15,2078,1642,1839,1596,213,16,2,2,10,13,0,1,14,14,40,19,39,17,0,1,0,0,1,0,0,0,0,1
50,39,131,Ohio,Pike County,3,2000,4,2036,1041,995,1010,947,10,19,5,11,1,3,0,0,15,15,1034,988,1003,941,10,18,5,11,1,3,0,0,15,15,7,7,7,6,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,3,2000,5,1733,839,894,813,866,2,7,6,8,2,0,1,0,15,13,835,888,809,861,2,6,6,8,2,0,1,0,15,13,4,6,4,5,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,3,2000,7,1879,926,953,883,925,16,9,8,7,7,4,0,0,12,8,920,948,878,920,16,9,7,7,7,4,0,0,12,8,6,5,5,5,0,0,1,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,4,2001,4,1979,1017,962,986,918,10,15,5,9,1,3,0,0,15,17,1008,954,977,911,10,14,5,9,1,3,0,0,15,17,9,8,9,7,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,4,2001,5,1842,880,962,853,931,4,8,6,7,2,0,1,0,14,16,877,956,850,926,4,7,6,7,2,0,1,0,14,16,3,6,3,5,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,4,2001,7,1834,914,920,874,890,14,5,8,7,7,4,0,0,11,14,907,913,868,884,14,5,7,6,7,4,0,0,11,14,7,7,6,6,0,0,1,1,0,0,0,0,0,0
50,39,131,Ohio,Pike County,5,2002,4,2024,1049,975,1018,931,8,15,5,9,2,3,0,0,16,17,1042,967,1011,925,8,14,5,9,2,3,0,0,16,16,7,8,7,6,0,1,0,0,0,0,0,0,0,1
50,39,131,Ohio,Pike County,5,2002,5,1823,876,947,849,919,5,9,4,7,1,1,1,0,16,11,871,942,844,915,5,8,4,7,1,1,1,0,16,11,5,5,5,4,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,5,2002,7,1861,961,900,920,875,15,5,8,7,5,3,0,0,13,10,954,891,914,867,15,5,7,6,5,3,0,0,13,10,7,9,6,8,0,0,1,1,0,0,0,0,0,0
50,39,131,Ohio,Pike County,6,2003,4,2080,1079,1001,1049,959,7,13,4,8,2,3,0,0,17,18,1071,992,1041,952,7,12,4,8,2,3,0,0,17,17,8,9,8,7,0,1,0,0,0,0,0,0,0,1
50,39,131,Ohio,Pike County,6,2003,5,1764,866,898,841,870,3,9,4,5,1,1,1,0,16,13,863,893,838,866,3,8,4,5,1,1,1,0,16,13,3,5,3,4,0,1,0,0,0,0,0,0,0,0
50,39,131,Ohio,Pike County,6,2003,7,1854,926,928,889,905,13,5,6,6,5,3,0,0,13,9,920,921,883,899,13,5,6,5,5,3,0,0,13,9,6,7,6,6,0,0,0,1,0,0,0,0,0,0
50,39,131,Ohio,Pike County,7,2004,4,2086,1071,1015,1041,975,8,11,4,10,1,1,0,0,17,18,1066,1005,1036,968,8,10,4,9,1,1,0,0,17,17,5,10,5,7,0,1,0,1,0,0,0,0,0,1
50,39,131,Ohio,Pike County,7,2004,5,1681,838,843,808,811,8,12,5,5,1,2,1,0,15,13,832,836,803,805,8,12,5,5,1,2,1,0,14,12,6,7,5,6,0,0,0,0,0,0,0,0,1,1
50,39,131,Ohio,Pike County,7,2004,7,1817,909,908,881,878,10,6,5,5,3,3,0,0,10,16,904,900,877,874,10,5,5,4,3,3,0,0,9,14,5,8,4,4,0,1,0,1,0,0,0,0,1,2
50,39,131,Ohio,Pike County,8,2005,4,2124,1100,1024,1071,983,8,13,4,9,1,1,0,0,16,18,1091,1012,1063,974,8,12,4,8,1,1,0,0,15,17,9,12,8,9,0,1,0,1,0,0,0,0,1,1
50,39,131,Ohio,Pike County,8,2005,5,1604,803,801,779,774,9,8,4,4,1,2,0,0,10,13,796,793,773,769,9,8,4,4,1,2,0,0,9,10,7,8,6,5,0,0,0,0,0,0,0,0,1,3
50,39,131,Ohio,Pike County,8,2005,7,1774,882,892,857,863,10,6,4,4,3,3,0,0,8,16,876,885,852,859,10,5,4,4,3,3,0,0,7,14,6,7,5,4,0,1,0,0,0,0,0,0,1,2
50,39,131,Ohio,Pike County,9,2006,4,2155,1122,1033,1095,995,6,11,4,7,1,1,0,0,16,19,1114,1021,1089,987,6,10,4,6,1,1,0,0,14,17,8,12,6,8,0,1,0,1,0,0,0,0,2,2
50,39,131,Ohio,Pike County,9,2006,5,1562,760,802,738,772,7,11,4,4,1,2,0,0,10,13,754,795,733,767,7,11,4,4,1,2,0,0,9,11,6,7,5,5,0,0,0,0,0,0,0,0,1,2
50,39,131,Ohio,Pike County,9,2006,7,1747,844,903,818,869,12,6,4,6,3,3,0,0,7,19,838,892,813,863,12,5,4,4,3,3,0,0,6,17,6,11,5,6,0,1,0,2,0,0,0,0,1,2
50,39,131,Ohio,Pike County,10,2007,4,2145,1115,1030,1086,992,8,12,3,6,2,1,0,0,16,19,1106,1018,1079,984,8,11,3,5,2,1,0,0,14,17,9,12,7,8,0,1,0,1,0,0,0,0,2,2
50,39,131,Ohio,Pike County,10,2007,5,1552,762,790,738,763,8,9,2,4,0,3,0,0,14,11,755,783,732,759,8,9,2,4,0,3,0,0,13,8,7,7,6,4,0,0,0,0,0,0,0,0,1,3
50,39,131,Ohio,Pike County,10,2007,7,1740,866,874,839,844,13,5,4,5,1,2,0,0,9,18,859,865,833,840,13,4,4,3,1,2,0,0,8,16,7,9,6,4,0,1,0,2,0,0,0,0,1,2
50,39,131,Ohio,Pike County,11,2008,4,2067,1074,993,1043,959,9,8,3,5,2,1,0,0,17,20,1065,978,1036,948,9,7,3,4,2,1,0,0,15,18,9,15,7,11,0,1,0,1,0,0,0,0,2,2
50,39,131,Ohio,Pike County,11,2008,5,1559,775,784,754,760,9,9,2,2,0,3,0,0,10,10,767,777,747,756,9,9,2,2,0,3,0,0,9,7,8,7,7,4,0,0,0,0,0,0,0,0,1,3
50,39,131,Ohio,Pike County,11,2008,7,1722,853,869,825,836,14,5,4,4,1,2,0,0,9,22,848,861,821,833,14,4,4,2,1,2,0,0,8,20,5,8,4,3,0,1,0,2,0,0,0,0,1,2
50,39,131,Ohio,Pike County,12,2009,4,2027,1052,975,1021,942,9,7,3,5,2,1,0,0,17,20,1043,961,1014,932,9,6,3,4,2,1,0,0,15,18,9,14,7,10,0,1,0,1,0,0,0,0,2,2
50,39,131,Ohio,Pike County,12,2009,5,1600,792,808,764,778,13,13,3,2,0,3,0,0,12,12,785,801,758,774,13,13,3,2,0,3,0,0,11,9,7,7,6,4,0,0,0,0,0,0,0,0,1,3
50,39,131,Ohio,Pike County,12,2009,7,1704,856,848,829,815,13,5,4,4,1,2,0,0,9,22,849,839,823,811,13,4,4,2,1,2,0,0,8,20,7,9,6,4,0,1,0,2,0,0,0,0,1,2
50,39,133,Ohio,Portage County,3,2000,4,14089,6698,7391,6204,6819,351,392,17,12,54,63,1,1,71,104,6618,7308,6131,6753,348,386,17,8,54,63,1,1,67,97,80,83,73,66,3,6,0,4,0,0,0,0,4,7
50,39,133,Ohio,Portage County,3,2000,5,15319,7302,8017,6665,7218,413,507,17,15,129,171,4,0,74,106,7196,7915,6569,7124,409,503,17,14,129,171,2,0,70,103,106,102,96,94,4,4,0,1,0,0,2,0,4,3
50,39,133,Ohio,Portage County,3,2000,7,9987,5013,4974,4750,4703,124,136,19,11,73,91,1,2,46,31,4961,4939,4709,4668,122,136,15,11,70,91,1,2,44,31,52,35,41,35,2,0,4,0,3,0,0,0,2,0
50,39,133,Ohio,Portage County,4,2001,4,14117,6656,7461,6149,6850,346,400,18,13,64,79,1,1,78,118,6566,7374,6067,6782,343,393,17,9,64,79,1,1,74,110,90,87,82,68,3,7,1,4,0,0,0,0,4,8
50,39,133,Ohio,Portage County,4,2001,5,15997,7698,8299,6977,7474,452,521,12,16,150,173,5,0,102,115,7584,8195,6874,7378,447,518,12,15,150,173,3,0,98,111,114,104,103,96,5,3,0,1,0,0,2,0,4,4
50,39,133,Ohio,Portage County,4,2001,7,9932,4935,4997,4649,4677,146,149,16,12,78,124,1,2,45,33,4881,4960,4607,4640,143,149,12,12,75,124,1,2,43,33,54,37,42,37,3,0,4,0,3,0,0,0,2,0
50,39,133,Ohio,Portage County,5,2002,4,14224,6712,7512,6199,6869,338,413,16,16,71,90,2,1,86,123,6620,7405,6118,6784,333,406,15,11,71,90,2,1,81,113,92,107,81,85,5,7,1,5,0,0,0,0,5,10
50,39,133,Ohio,Portage County,5,2002,5,16590,8015,8575,7231,7719,489,536,11,13,163,193,6,0,115,114,7893,8461,7123,7614,484,533,11,12,163,193,3,0,109,109,122,114,108,105,5,3,0,1,0,0,3,0,6,5
50,39,133,Ohio,Portage County,5,2002,7,9820,4836,4984,4545,4644,151,162,13,12,85,126,1,2,41,38,4783,4932,4504,4593,148,162,9,12,82,125,1,2,39,38,53,52,41,51,3,0,4,0,3,1,0,0,2,0
50,39,133,Ohio,Portage County,6,2003,4,14400,6772,7628,6253,6958,341,430,16,13,79,98,1,1,82,128,6677,7515,6170,6866,335,423,15,9,79,98,1,1,77,118,95,113,83,92,6,7,1,4,0,0,0,0,5,10
50,39,133,Ohio,Portage County,6,2003,5,16898,8111,8787,7321,7931,473,517,14,14,178,205,7,1,118,119,7992,8665,7217,7821,467,513,14,12,178,204,4,1,112,114,119,122,104,110,6,4,0,2,0,1,3,0,6,5
50,39,133,Ohio,Portage County,6,2003,7,9377,4618,4759,4324,4417,160,167,13,12,77,121,1,1,43,41,4559,4703,4278,4363,157,167,9,12,73,119,1,1,41,41,59,56,46,54,3,0,4,0,4,2,0,0,2,0
50,39,133,Ohio,Portage County,7,2004,4,14404,6792,7612,6235,6940,357,425,19,11,85,99,1,0,95,137,6695,7495,6153,6841,351,417,17,8,85,98,1,0,88,131,97,117,82,99,6,8,2,3,0,1,0,0,7,6
50,39,133,Ohio,Portage County,7,2004,5,17254,8253,9001,7441,8106,483,540,18,15,197,208,4,3,110,129,8109,8871,7317,7997,475,532,16,13,195,207,4,2,102,120,144,130,124,109,8,8,2,2,2,1,0,1,8,9
50,39,133,Ohio,Portage County,7,2004,7,9013,4413,4600,4084,4229,180,189,8,9,97,122,1,2,43,49,4353,4543,4033,4180,176,185,8,9,93,120,1,2,42,47,60,57,51,49,4,4,0,0,4,2,0,0,1,2
50,39,133,Ohio,Portage County,8,2005,4,14334,6854,7480,6283,6811,361,440,17,10,95,92,1,0,97,127,6752,7345,6195,6693,355,432,15,9,95,91,1,0,91,120,102,135,88,118,6,8,2,1,0,1,0,0,6,7
50,39,133,Ohio,Portage County,8,2005,5,17256,8315,8941,7502,8030,478,542,16,13,199,220,5,3,115,133,8170,8802,7381,7911,469,534,14,12,197,219,4,2,105,124,145,139,121,119,9,8,2,1,2,1,1,1,10,9
50,39,133,Ohio,Portage County,8,2005,7,8530,4179,4351,3847,3989,175,182,13,8,104,128,0,0,40,44,4117,4297,3794,3944,171,178,13,8,100,126,0,0,39,41,62,54,53,45,4,4,0,0,4,2,0,0,1,3
50,39,133,Ohio,Portage County,9,2006,4,14559,6968,7591,6355,6881,380,452,16,11,100,99,2,0,115,148,6848,7446,6249,6756,374,443,14,9,100,98,2,0,109,140,120,145,106,125,6,9,2,2,0,1,0,0,6,8
50,39,133,Ohio,Portage County,9,2006,5,17160,8283,8877,7444,7927,497,566,13,14,208,227,4,3,117,140,8141,8744,7324,7814,488,558,11,13,206,226,4,2,108,131,142,133,120,113,9,8,2,1,2,1,0,1,9,9
50,39,133,Ohio,Portage County,9,2006,7,8345,4095,4250,3778,3892,174,198,11,8,89,109,0,0,43,43,4037,4190,3730,3840,169,194,11,8,85,107,0,0,42,41,58,60,48,52,5,4,0,0,4,2,0,0,1,2
50,39,133,Ohio,Portage County,10,2007,4,14697,7056,7641,6393,6889,415,487,13,8,104,107,2,0,129,150,6915,7495,6270,6765,407,478,11,7,104,106,2,0,121,139,141,146,123,124,8,9,2,1,0,1,0,0,8,11
50,39,133,Ohio,Portage County,10,2007,5,16982,8207,8775,7378,7794,482,577,13,14,217,249,6,3,111,138,8069,8634,7265,7675,472,569,11,12,215,248,5,2,101,128,138,141,113,119,10,8,2,2,2,1,1,1,10,10
50,39,133,Ohio,Portage County,10,2007,7,8239,4077,4162,3763,3805,158,192,7,9,104,109,0,0,45,47,4015,4095,3709,3748,154,188,7,9,101,106,0,0,44,44,62,67,54,57,4,4,0,0,3,3,0,0,1,3
50,39,133,Ohio,Portage County,11,2008,4,14698,7071,7627,6382,6817,416,500,14,13,109,114,2,0,148,183,6929,7477,6258,6690,408,491,12,11,109,113,2,0,140,172,142,150,124,127,8,9,2,2,0,1,0,0,8,11
50,39,133,Ohio,Portage County,11,2008,5,17116,8288,8828,7435,7799,493,619,12,14,231,255,6,4,111,137,8143,8672,7317,7667,482,611,10,12,229,253,5,3,100,126,145,156,118,132,11,8,2,2,2,2,1,1,11,11
50,39,133,Ohio,Portage County,11,2008,7,8409,4158,4251,3849,3909,168,184,8,7,89,101,0,0,44,50,4092,4170,3792,3838,163,180,8,7,86,98,0,0,43,47,66,81,57,71,5,4,0,0,3,3,0,0,1,3
