SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,39,91,Ohio,Logan County,3,2010,7,2643,1311,1332,1265,1277,22,16,3,8,7,8,0,1,14,22,1278,1295,29,26,9,15,10,13,0,5,1293,1310,1249,1257,20,15,3,7,7,8,0,1,14,22,1262,1275,27,25,9,14,10,13,0,5,18,22,16,20,2,1,0,1,0,0,0,0,0,0,16,20,2,1,0,1,0,0,0,0
50,39,91,Ohio,Logan County,4,2011,4,3139,1622,1517,1523,1409,32,34,3,2,7,13,1,1,56,58,1577,1463,69,78,15,13,14,20,4,3,1590,1491,1495,1388,32,32,3,2,7,12,1,1,52,56,1546,1440,68,74,13,13,13,19,3,3,32,26,28,21,0,2,0,0,0,1,0,0,4,2,31,23,1,4,2,0,1,1,1,0
50,39,91,Ohio,Logan County,4,2011,5,2356,1152,1204,1081,1153,23,21,4,3,9,6,0,1,35,20,1115,1172,44,33,11,9,16,9,1,2,1131,1184,1062,1135,23,21,3,3,9,6,0,1,34,18,1095,1152,44,31,9,8,16,9,1,2,21,20,19,18,0,0,1,0,0,0,0,0,1,2,20,20,0,2,2,1,0,0,0,0
50,39,91,Ohio,Logan County,4,2011,7,2707,1327,1380,1287,1323,19,15,3,9,5,8,0,1,13,24,1297,1344,27,26,8,17,8,14,1,3,1313,1356,1274,1304,18,13,3,6,5,8,0,1,13,24,1284,1325,26,24,8,14,8,14,1,3,14,24,13,19,1,2,0,3,0,0,0,0,0,0,13,19,1,2,0,3,0,0,0,0
50,39,91,Ohio,Logan County,5,2012,4,3040,1563,1477,1467,1363,24,35,4,3,7,13,1,3,60,60,1525,1421,66,76,19,15,16,21,2,4,1529,1452,1438,1343,24,34,4,3,7,12,1,3,55,57,1491,1398,65,74,16,14,15,20,2,3,34,25,29,20,0,1,0,0,0,1,0,0,5,3,34,23,1,2,3,1,1,1,0,1
50,39,91,Ohio,Logan County,5,2012,5,2425,1205,1220,1119,1163,34,20,4,3,9,7,0,0,39,27,1155,1187,58,38,13,10,16,12,2,0,1185,1200,1103,1146,33,20,3,3,9,7,0,0,37,24,1137,1167,57,37,10,8,16,12,2,0,20,20,16,17,1,0,1,0,0,0,0,0,2,3,18,20,1,1,3,2,0,0,0,0
50,39,91,Ohio,Logan County,5,2012,7,2655,1307,1348,1254,1291,29,15,2,9,8,8,0,2,14,23,1267,1310,37,28,5,18,11,13,1,2,1294,1323,1241,1272,29,12,2,6,8,8,0,2,14,23,1254,1291,37,25,5,15,11,13,1,2,13,25,13,19,0,3,0,3,0,0,0,0,0,0,13,19,0,3,0,3,0,0,0,0
50,39,91,Ohio,Logan County,6,2013,4,2996,1567,1429,1458,1316,28,35,5,4,9,11,1,3,66,60,1521,1376,80,76,17,16,18,20,3,3,1528,1396,1424,1290,28,32,5,4,9,10,1,3,61,57,1482,1347,76,72,15,15,18,18,3,3,39,33,34,26,0,3,0,0,0,1,0,0,5,3,39,29,4,4,2,1,0,2,0,0
50,39,91,Ohio,Logan County,6,2013,5,2521,1258,1263,1168,1201,38,24,4,3,10,7,0,0,38,28,1206,1229,63,42,11,12,16,9,1,0,1227,1250,1143,1191,38,23,3,3,10,7,0,0,33,26,1176,1217,59,41,9,10,15,9,1,0,31,13,25,10,0,1,1,0,0,0,0,0,5,2,30,12,4,1,2,2,1,0,0,0
50,39,91,Ohio,Logan County,6,2013,7,2607,1251,1356,1188,1286,29,24,3,9,12,8,1,1,18,28,1205,1313,36,38,10,17,15,15,3,3,1235,1329,1173,1265,28,21,3,6,12,8,1,1,18,28,1190,1292,35,35,10,14,15,15,3,3,16,27,15,21,1,3,0,3,0,0,0,0,0,0,15,21,1,3,0,3,0,0,0,0
50,39,91,Ohio,Logan County,7,2014,4,3017,1570,1447,1448,1336,35,34,6,5,10,9,1,3,70,60,1516,1393,83,78,20,13,20,18,3,5,1531,1412,1415,1307,34,32,6,5,10,9,1,3,65,56,1478,1360,81,72,17,13,19,18,3,5,39,35,33,29,1,2,0,0,0,0,0,0,5,4,38,33,2,6,3,0,1,0,0,0
50,39,91,Ohio,Logan County,7,2014,5,2625,1340,1285,1253,1214,36,29,3,2,9,9,0,0,39,31,1288,1243,63,50,14,9,16,11,2,3,1314,1266,1232,1199,35,26,2,2,9,8,0,0,36,31,1265,1228,60,47,12,9,16,10,1,3,26,19,21,15,1,3,1,0,0,1,0,0,3,0,23,15,3,3,2,0,0,1,1,0
50,39,91,Ohio,Logan County,7,2014,7,2529,1214,1315,1144,1251,27,22,6,7,19,10,1,1,17,24,1160,1271,34,34,14,15,20,16,3,4,1194,1292,1129,1233,26,20,4,4,19,10,1,1,15,24,1143,1253,33,32,11,12,19,16,3,4,20,23,15,18,1,2,2,3,0,0,0,0,2,0,17,18,1,2,3,3,1,0,0,0
50,39,91,Ohio,Logan County,8,2015,4,3023,1606,1417,1472,1306,40,31,5,8,11,10,1,2,77,60,1548,1364,96,75,21,15,19,21,1,3,1561,1381,1434,1277,37,29,5,7,10,10,1,2,74,56,1507,1331,93,71,18,14,18,19,1,3,45,36,38,29,3,2,0,1,1,0,0,0,3,4,41,33,3,4,3,1,1,2,0,0
50,39,91,Ohio,Logan County,8,2015,5,2655,1376,1279,1289,1199,34,24,3,2,7,10,1,1,42,43,1329,1239,61,54,13,12,12,15,3,3,1349,1257,1269,1182,33,21,2,2,7,8,1,1,37,43,1304,1222,57,51,10,12,12,13,3,3,27,22,20,17,1,3,1,0,0,2,0,0,5,0,25,17,4,3,3,0,0,2,0,0
50,39,91,Ohio,Logan County,8,2015,7,2469,1199,1270,1123,1211,34,20,7,3,20,15,1,1,14,20,1135,1231,42,30,11,10,23,20,2,2,1185,1248,1113,1195,33,17,5,1,20,14,1,1,13,20,1124,1215,40,27,9,8,23,19,2,2,14,22,10,16,1,3,2,2,0,1,0,0,1,0,11,16,2,3,2,2,0,1,0,0
50,39,91,Ohio,Logan County,9,2016,4,2974,1601,1373,1465,1258,37,29,2,5,11,9,0,2,86,70,1549,1326,103,82,17,18,23,18,0,2,1561,1335,1432,1230,34,26,2,4,10,9,0,2,83,64,1514,1292,98,76,16,14,21,17,0,2,40,38,33,28,3,3,0,1,1,0,0,0,3,6,35,34,5,6,1,4,2,1,0,0
50,39,91,Ohio,Logan County,9,2016,5,2576,1329,1247,1238,1153,30,31,6,2,10,11,1,1,44,49,1280,1202,60,64,16,11,16,17,3,2,1298,1223,1212,1134,30,28,5,2,10,10,1,1,40,48,1251,1182,58,60,13,11,15,16,3,2,31,24,26,19,0,3,1,0,0,1,0,0,4,1,29,20,2,4,3,0,1,1,0,0
50,39,91,Ohio,Logan County,9,2016,7,2461,1180,1281,1114,1218,30,23,7,0,15,19,1,1,13,20,1127,1236,37,35,12,5,17,23,1,2,1157,1265,1095,1204,29,21,5,0,15,19,1,1,12,20,1107,1222,35,33,10,5,17,23,1,2,23,16,19,14,1,2,2,0,0,0,0,0,1,0,20,14,2,2,2,0,0,0,0,0
50,39,91,Ohio,Logan County,10,2017,4,2892,1561,1331,1426,1212,43,26,3,3,10,13,0,0,79,77,1504,1287,101,88,18,13,21,24,0,0,1529,1291,1401,1181,40,23,2,2,9,13,0,0,77,72,1477,1251,97,82,15,11,20,23,0,0,32,40,25,31,3,3,1,1,1,0,0,0,2,5,27,36,4,6,3,2,1,1,0,0
50,39,91,Ohio,Logan County,10,2017,5,2517,1294,1223,1202,1133,25,27,7,1,12,9,1,3,47,50,1248,1183,57,62,16,12,19,14,2,4,1263,1195,1177,1113,25,24,6,0,12,8,1,3,42,47,1218,1160,55,56,13,9,18,13,2,4,31,28,25,20,0,3,1,1,0,1,0,0,5,3,30,23,2,6,3,3,1,1,0,0
50,39,91,Ohio,Logan County,10,2017,7,2446,1179,1267,1111,1199,34,20,4,2,14,24,1,0,15,22,1126,1221,43,34,7,10,17,26,1,0,1147,1249,1085,1183,31,18,2,2,14,24,1,0,14,22,1099,1205,39,32,5,10,17,26,1,0,32,18,26,16,3,2,2,0,0,0,0,0,1,0,27,16,4,2,2,0,0,0,0,0
50,39,91,Ohio,Logan County,11,2018,4,2903,1558,1345,1437,1209,38,29,3,4,12,14,0,1,68,88,1504,1294,89,97,14,17,19,23,2,3,1527,1310,1413,1183,36,27,2,3,10,14,0,1,66,82,1478,1263,87,90,11,14,17,23,2,3,31,35,24,26,2,2,1,1,2,0,0,0,2,6,26,31,2,7,3,3,2,0,0,0
50,39,91,Ohio,Logan County,11,2018,5,2490,1265,1225,1181,1125,14,30,8,1,7,12,1,3,54,54,1233,1177,53,67,19,10,15,21,1,4,1230,1189,1152,1098,14,26,7,0,7,11,1,3,49,51,1199,1147,50,60,16,9,15,20,1,4,35,36,29,27,0,4,1,1,0,1,0,0,5,3,34,30,3,7,3,1,0,1,0,0
50,39,91,Ohio,Logan County,11,2018,7,2481,1203,1278,1128,1208,35,23,4,4,16,26,0,0,20,17,1146,1224,46,34,10,9,20,29,2,1,1166,1258,1096,1191,33,21,2,4,16,26,0,0,19,16,1113,1206,44,32,8,8,20,29,1,1,37,20,32,17,2,2,2,0,0,0,0,0,1,1,33,18,2,2,2,1,0,0,1,0
50,39,93,Ohio,Lorain County,3,2010,4,21484,10983,10501,8924,8629,1367,1183,61,41,123,145,6,5,502,498,9403,9103,1709,1526,191,167,204,227,16,17,9619,9290,7834,7641,1202,1050,40,18,115,139,0,2,428,440,8246,8062,1502,1358,140,120,185,215,6,10,1364,1211,1090,988,165,133,21,23,8,6,6,3,74,58,1157,1041,207,168,51,47,19,12,10,7
50,39,93,Ohio,Lorain County,3,2010,5,17237,8935,8302,7306,6913,1202,890,49,36,133,148,4,5,241,310,7527,7200,1343,1085,130,123,183,214,11,10,8006,7373,6529,6165,1111,784,32,22,124,142,2,1,208,259,6721,6409,1234,944,97,87,171,203,7,5,929,929,777,748,91,106,17,14,9,6,2,4,33,51,806,791,109,141,33,36,12,11,4,5
50,39,93,Ohio,Lorain County,3,2010,7,17561,8870,8691,7481,7602,1082,732,30,35,113,138,8,6,156,178,7625,7768,1169,832,90,104,142,167,12,12,8052,7863,6781,6927,1019,638,15,21,111,131,0,0,126,146,6897,7064,1087,720,62,75,135,157,4,5,818,828,700,675,63,94,15,14,2,7,8,6,30,32,728,704,82,112,28,29,7,10,8,7
50,39,93,Ohio,Lorain County,4,2011,4,21384,10920,10464,8877,8516,1316,1172,58,43,129,156,3,7,537,570,9384,9058,1692,1577,193,182,212,248,16,14,9508,9185,7742,7482,1142,1036,35,21,122,150,0,3,467,493,8186,7952,1475,1391,138,129,194,233,10,8,1412,1279,1135,1034,174,136,23,22,7,6,3,4,70,77,1198,1106,217,186,55,53,18,15,6,6
50,39,93,Ohio,Lorain County,4,2011,5,17829,9287,8542,7607,7094,1212,925,53,27,152,166,2,4,261,326,7847,7404,1370,1128,133,115,210,236,5,11,8261,7604,6741,6329,1121,814,34,20,143,157,2,1,220,283,6945,6600,1254,990,95,89,195,224,3,4,1026,938,866,765,91,111,19,7,9,9,0,3,41,43,902,804,116,138,38,26,15,12,2,7
50,39,93,Ohio,Lorain County,4,2011,7,17508,8729,8779,7379,7632,1035,768,33,32,116,142,7,7,159,198,7522,7818,1126,879,97,108,147,175,9,12,7894,7917,6664,6927,967,672,17,21,114,136,1,0,131,161,6783,7078,1041,762,67,80,142,166,3,5,835,862,715,705,68,96,16,11,2,6,6,7,28,37,739,740,85,117,30,28,5,9,6,7
50,39,93,Ohio,Lorain County,5,2012,4,21112,10809,10303,8811,8314,1240,1159,60,46,130,188,4,7,564,589,9347,8873,1643,1577,194,181,218,277,15,18,9374,9015,7651,7275,1076,1021,38,22,122,181,0,3,487,513,8112,7763,1430,1390,141,128,197,263,11,9,1435,1288,1160,1039,164,138,22,24,8,7,4,4,77,76,1235,1110,213,187,53,53,21,14,4,9
50,39,93,Ohio,Lorain County,5,2012,5,18332,9574,8758,7813,7263,1233,955,53,24,170,164,3,5,302,347,8091,7587,1415,1178,146,118,229,241,13,10,8478,7781,6895,6462,1134,842,32,18,161,157,2,2,254,300,7131,6743,1289,1032,100,91,217,229,9,7,1096,977,918,801,99,113,21,6,9,7,1,3,48,47,960,844,126,146,46,27,12,12,4,3
50,39,93,Ohio,Lorain County,5,2012,7,17274,8510,8764,7236,7562,962,802,22,33,109,148,9,8,172,211,7398,7755,1056,928,89,118,143,180,13,12,7650,7869,6499,6840,887,697,12,21,106,141,3,0,143,170,6633,6997,966,797,65,87,135,170,6,2,860,895,737,722,75,105,10,12,3,7,6,8,29,41,765,758,90,131,24,31,8,10,7,10
50,39,93,Ohio,Lorain County,6,2013,4,20935,10707,10228,8674,8230,1227,1108,57,42,156,215,5,10,588,623,9239,8823,1652,1555,188,179,254,310,15,19,9290,8903,7538,7165,1062,963,36,21,147,210,1,4,506,540,8023,7680,1434,1354,136,125,230,296,10,11,1417,1325,1136,1065,165,145,21,21,9,5,4,6,82,83,1216,1143,218,201,52,54,24,14,5,8
50,39,93,Ohio,Lorain County,6,2013,5,18856,9846,9010,7950,7392,1291,1031,55,25,190,181,3,6,357,375,8288,7748,1517,1271,158,122,255,258,5,18,8654,7955,6959,6531,1176,906,32,16,184,172,1,3,302,327,7246,6843,1369,1115,111,93,242,245,3,10,1192,1055,991,861,115,125,23,9,6,9,2,3,55,48,1042,905,148,156,47,29,13,13,2,8
50,39,93,Ohio,Lorain County,6,2013,7,17325,8584,8741,7295,7520,968,822,14,38,120,142,8,8,179,211,7459,7715,1069,946,79,111,150,179,17,15,7664,7812,6516,6763,878,715,8,23,116,135,2,2,144,174,6650,6923,957,817,58,80,144,169,8,9,920,929,779,757,90,107,6,15,4,7,6,6,35,37,809,792,112,129,21,31,6,10,9,6
50,39,93,Ohio,Lorain County,7,2014,4,20720,10623,10097,8611,8082,1183,1094,54,42,171,230,7,12,597,637,9181,8693,1614,1556,178,179,264,330,19,21,9156,8732,7439,7006,1010,933,35,20,158,225,3,4,511,544,7926,7529,1388,1333,129,122,238,313,11,13,1467,1365,1172,1076,173,161,19,22,13,5,4,8,86,93,1255,1164,226,223,49,57,26,17,8,8
50,39,93,Ohio,Lorain County,7,2014,5,19003,9954,9049,7935,7403,1375,1019,50,34,207,195,4,5,383,393,8295,7773,1620,1284,163,132,275,275,13,13,8692,7927,6896,6481,1238,899,27,18,200,185,1,2,330,342,7210,6804,1452,1128,112,97,265,259,8,9,1262,1122,1039,922,137,120,23,16,7,10,3,3,53,51,1085,969,168,156,51,35,10,16,5,4
50,39,93,Ohio,Lorain County,7,2014,7,17298,8587,8711,7289,7531,966,799,14,40,128,135,9,11,181,195,7455,7710,1070,909,82,115,161,168,14,18,7619,7709,6453,6710,885,681,7,22,124,129,3,5,147,162,6589,6860,967,774,60,79,153,160,7,10,968,1002,836,821,81,118,7,18,4,6,6,6,34,33,866,850,103,135,22,36,8,8,7,8
50,39,93,Ohio,Lorain County,8,2015,4,20636,10577,10059,8593,8052,1142,1071,41,47,174,255,7,13,620,621,9187,8648,1598,1525,168,175,262,358,17,23,9099,8628,7407,6925,972,895,28,26,160,250,4,5,528,527,7913,7433,1368,1285,123,118,237,341,11,12,1478,1431,1186,1127,170,176,13,21,14,5,3,8,92,94,1274,1215,230,240,45,57,25,17,6,11
50,39,93,Ohio,Lorain County,8,2015,5,19172,10034,9138,7913,7398,1405,1045,54,41,225,203,4,6,433,445,8323,7821,1686,1344,177,149,297,291,13,15,8739,8023,6859,6482,1263,924,29,22,217,195,1,2,370,398,7214,6863,1506,1192,121,112,286,276,8,9,1295,1115,1054,916,142,121,25,19,8,8,3,4,63,47,1109,958,180,152,56,37,11,15,5,6
50,39,93,Ohio,Lorain County,8,2015,7,17074,8428,8646,7164,7432,942,822,16,38,119,139,11,16,176,199,7329,7624,1043,938,76,108,148,172,21,21,7437,7619,6311,6592,868,694,8,24,114,132,3,9,133,168,6435,6755,944,793,50,81,140,162,8,13,991,1027,853,840,74,128,8,14,5,7,8,7,43,31,894,869,99,145,26,27,8,10,13,8
50,39,93,Ohio,Lorain County,9,2016,4,20669,10606,10063,8595,8088,1165,1051,39,43,179,259,7,13,621,609,9191,8675,1625,1503,156,167,286,350,23,20,9094,8588,7402,6936,971,852,25,23,163,253,4,4,529,520,7911,7437,1370,1242,114,113,252,334,16,10,1512,1475,1193,1152,194,199,14,20,16,6,3,9,92,89,1280,1238,255,261,42,54,34,16,7,10
50,39,93,Ohio,Lorain County,9,2016,5,19068,9910,9158,7775,7340,1366,1054,52,41,234,225,6,8,477,490,8228,7804,1686,1393,181,157,316,316,16,17,8613,7959,6725,6362,1223,918,26,21,227,219,1,4,411,435,7116,6777,1502,1218,122,116,304,304,9,12,1297,1199,1050,978,143,136,26,20,7,6,5,4,66,55,1112,1027,184,175,59,41,12,12,7,5
50,39,93,Ohio,Lorain County,9,2016,7,16997,8486,8511,7220,7291,940,839,19,32,123,133,9,17,175,199,7384,7476,1041,961,77,99,154,167,17,22,7460,7500,6345,6464,856,716,7,16,116,126,3,11,133,167,6470,6619,930,817,50,69,144,158,8,15,1026,1011,875,827,84,123,12,16,7,7,6,6,42,32,914,857,111,144,27,30,10,9,9,7
50,39,93,Ohio,Lorain County,10,2017,4,20622,10568,10054,8532,8085,1193,1054,41,41,170,249,6,15,626,610,9133,8672,1658,1504,165,159,274,345,14,25,9038,8493,7339,6876,990,837,20,20,152,241,4,3,533,516,7852,7375,1394,1226,111,105,240,323,9,9,1530,1561,1193,1209,203,217,21,21,18,8,2,12,93,94,1281,1297,264,278,54,54,34,22,5,16
50,39,93,Ohio,Lorain County,10,2017,5,18775,9755,9020,7642,7167,1317,1046,46,41,241,247,6,6,503,513,8119,7655,1661,1406,171,154,326,343,18,18,8473,7799,6587,6174,1189,911,25,20,233,240,1,3,438,451,7005,6605,1492,1225,120,111,312,326,9,12,1282,1221,1055,993,128,135,21,21,8,7,5,3,65,62,1114,1050,169,181,51,43,14,17,9,6
50,39,93,Ohio,Lorain County,10,2017,7,17045,8563,8482,7272,7249,964,828,23,37,110,139,8,18,186,211,7450,7453,1075,958,87,108,141,173,10,21,7452,7443,6326,6404,881,702,7,14,102,135,2,11,134,177,6454,6576,957,810,47,71,128,165,4,14,1111,1039,946,845,83,126,16,23,8,4,6,7,52,34,996,877,118,148,40,37,13,8,6,7
50,39,93,Ohio,Lorain County,11,2018,4,20528,10541,9987,8489,8049,1196,1032,35,33,165,257,4,13,652,603,9115,8633,1681,1475,157,149,271,354,12,22,8971,8409,7272,6825,980,810,15,14,150,248,0,1,554,511,7807,7320,1402,1191,102,94,240,332,6,8,1570,1578,1217,1224,216,222,20,19,15,9,4,12,98,92,1308,1313,279,284,55,55,31,22,6,14
50,39,93,Ohio,Lorain County,11,2018,5,18647,9620,9027,7522,7157,1293,1018,41,41,254,249,7,9,503,553,8002,7681,1639,1410,158,169,337,344,15,24,8331,7729,6464,6100,1156,881,26,22,244,243,2,4,439,479,6883,6555,1463,1220,115,118,323,331,7,13,1289,1298,1058,1057,137,137,15,19,10,6,5,5,64,74,1119,1126,176,190,43,51,14,13,8,11
50,39,93,Ohio,Lorain County,11,2018,7,17210,8728,8482,7365,7245,989,822,31,35,123,151,9,16,211,213,7563,7445,1121,954,107,102,161,190,13,22,7557,7431,6370,6378,910,697,9,18,116,150,1,10,151,178,6511,6545,1001,810,57,70,146,186,4,14,1171,1051,995,867,79,125,22,17,7,1,8,6,60,35,1052,900,120,144,50,32,15,4,9,8
50,39,95,Ohio,Lucas County,3,2010,4,33287,16962,16325,11689,11003,4310,4316,65,77,241,200,6,3,651,726,12298,11680,4782,4850,210,262,365,320,21,16,15569,14925,10579,9913,4151,4160,37,29,224,191,1,1,577,631,11118,10502,4575,4632,153,169,334,301,11,12,1393,1400,1110,1090,159,156,28,48,17,9,5,2,74,95,1180,1178,207,218,57,93,31,19,10,4
50,39,95,Ohio,Lucas County,3,2010,5,33959,16860,17099,12367,12224,3465,3889,66,69,516,430,11,11,435,476,12769,12666,3748,4220,193,200,608,520,29,21,15721,15893,11424,11275,3355,3744,41,35,509,421,8,7,384,411,11781,11657,3605,4030,145,138,592,501,22,16,1139,1206,943,949,110,145,25,34,7,9,3,4,51,65,988,1009,143,190,48,62,16,19,7,5
50,39,95,Ohio,Lucas County,3,2010,7,26538,13041,13497,10103,10007,2361,2845,46,55,293,299,6,7,232,284,10319,10269,2493,3020,124,160,347,349,15,15,12123,12529,9305,9214,2301,2748,19,27,289,293,5,6,204,241,9495,9435,2414,2897,86,111,339,339,12,12,918,968,798,793,60,97,27,28,4,6,1,1,28,43,824,834,79,123,38,49,8,10,3,3
50,39,95,Ohio,Lucas County,4,2011,4,31504,16019,15485,11022,10404,4026,4038,57,80,228,221,9,4,677,738,11654,11089,4526,4595,202,254,345,336,21,15,14649,14078,9923,9302,3881,3888,31,29,213,213,1,1,600,645,10485,9902,4329,4381,146,160,321,316,11,10,1370,1407,1099,1102,145,150,26,51,15,8,8,3,77,93,1169,1187,197,214,56,94,24,20,10,5
50,39,95,Ohio,Lucas County,4,2011,5,34360,17165,17195,12345,12134,3759,4087,66,66,509,398,11,8,475,502,12782,12600,4072,4437,193,202,608,494,23,22,15969,15972,11359,11164,3637,3940,38,31,501,391,7,6,427,440,11752,11575,3919,4246,144,136,592,479,16,16,1196,1223,986,970,122,147,28,35,8,7,4,2,48,62,1030,1025,153,191,49,66,16,15,7,6
50,39,95,Ohio,Lucas County,4,2011,7,26760,13248,13512,10253,10039,2420,2829,44,62,286,272,9,7,236,303,10471,10318,2559,3016,132,168,337,332,15,17,12306,12515,9439,9224,2357,2729,19,31,279,267,4,6,208,258,9630,9463,2478,2886,94,116,328,324,10,16,942,997,814,815,63,100,25,31,7,5,5,1,28,45,841,855,81,130,38,52,9,8,5,1
50,39,95,Ohio,Lucas County,5,2012,4,29742,15125,14617,10440,9869,3710,3724,53,78,211,228,10,6,701,712,11097,10533,4231,4258,195,238,336,335,26,18,13777,13272,9360,8816,3574,3589,28,32,197,219,2,1,616,615,9937,9389,4038,4056,137,150,309,317,16,10,1348,1345,1080,1053,136,135,25,46,14,9,8,5,85,97,1160,1144,193,202,58,88,27,18,10,8
50,39,95,Ohio,Lucas County,5,2012,5,34197,17132,17065,12079,11799,3982,4231,66,75,485,379,10,8,510,573,12548,12330,4323,4636,199,220,589,489,26,24,15862,15786,11040,10794,3847,4080,33,31,476,370,5,6,461,505,11466,11262,4158,4438,146,148,572,469,17,17,1270,1279,1039,1005,135,151,33,44,9,9,5,2,49,68,1082,1068,165,198,53,72,17,20,9,7
50,39,95,Ohio,Lucas County,5,2012,7,27022,13379,13643,10339,10138,2484,2864,53,57,259,270,10,7,234,307,10559,10415,2619,3054,134,170,314,330,18,15,12391,12647,9500,9325,2406,2758,25,30,251,265,4,6,205,263,9692,9564,2524,2921,92,120,302,321,12,11,988,996,839,813,78,106,28,27,8,5,6,1,29,44,867,851,95,133,42,50,12,9,6,4
50,39,95,Ohio,Lucas County,6,2013,4,29163,14879,14284,10254,9618,3568,3620,57,76,240,246,11,6,749,718,10966,10292,4138,4164,206,231,372,355,24,20,13471,12946,9137,8577,3414,3486,27,30,228,237,4,1,661,615,9763,9153,3922,3957,144,139,346,335,14,12,1408,1338,1117,1041,154,134,30,46,12,9,7,5,88,103,1203,1139,216,207,62,92,26,20,10,8
50,39,95,Ohio,Lucas County,6,2013,5,33823,16948,16875,11836,11536,4026,4237,68,68,458,406,8,8,552,620,12351,12112,4406,4677,209,221,564,518,18,28,15616,15516,10748,10456,3893,4084,36,26,448,396,2,6,489,548,11206,10966,4231,4474,153,151,544,499,9,20,1332,1359,1088,1080,133,153,32,42,10,10,6,2,63,72,1145,1146,175,203,56,70,20,19,9,8
50,39,95,Ohio,Lucas County,6,2013,7,27183,13437,13746,10378,10130,2488,2930,53,64,274,300,8,6,236,316,10593,10417,2629,3130,133,166,323,363,17,19,12455,12684,9547,9257,2410,2821,27,33,264,294,2,5,205,274,9736,9506,2530,2992,93,118,311,353,10,17,982,1062,831,873,78,109,26,31,10,6,6,1,31,42,857,911,99,138,40,48,12,10,7,2
50,39,95,Ohio,Lucas County,7,2014,4,28463,14500,13963,9978,9424,3433,3490,52,66,257,241,13,4,767,738,10703,10120,4014,4052,192,215,388,361,29,19,13105,12631,8881,8395,3274,3354,21,22,246,233,5,0,678,627,9520,8985,3795,3840,131,126,361,337,16,13,1395,1332,1097,1029,159,136,31,44,11,8,8,4,89,111,1183,1135,219,212,61,89,27,24,13,6
50,39,95,Ohio,Lucas County,7,2014,5,32254,16151,16103,11181,10850,3933,4156,68,68,410,396,7,6,552,627,11692,11433,4317,4607,205,216,515,511,23,25,14755,14751,10030,9774,3804,4010,38,30,399,385,2,4,482,548,10480,10285,4142,4407,147,149,493,488,14,16,1396,1352,1151,1076,129,146,30,38,11,11,5,2,70,79,1212,1148,175,200,58,67,22,23,9,9
50,39,95,Ohio,Lucas County,7,2014,7,27183,13453,13730,10378,10139,2491,2881,57,69,280,315,14,7,233,319,10594,10432,2627,3081,137,174,329,376,22,19,12428,12629,9510,9223,2409,2769,32,39,271,309,6,5,200,284,9697,9485,2524,2945,96,128,317,367,13,15,1025,1101,868,916,82,112,25,30,9,6,8,2,33,35,897,947,103,136,41,46,12,9,9,4
50,39,95,Ohio,Lucas County,8,2015,4,28122,14446,13676,9938,9259,3371,3371,56,57,277,235,13,2,791,752,10690,9971,3978,3949,197,211,403,356,27,14,13021,12314,8827,8201,3208,3233,17,17,269,228,6,0,694,635,9487,8802,3746,3729,126,124,382,333,17,7,1425,1362,1111,1058,163,138,39,40,8,7,7,2,97,117,1203,1169,232,220,71,87,21,23,10,7
50,39,95,Ohio,Lucas County,8,2015,5,30567,15350,15217,10565,10213,3753,3901,62,78,359,382,8,4,603,639,11130,10810,4179,4373,209,233,470,491,23,21,13957,13877,9430,9144,3620,3778,36,26,347,373,1,2,523,554,9924,9664,3994,4187,150,146,447,471,14,15,1393,1340,1135,1069,133,123,26,52,12,9,7,2,80,85,1206,1146,185,186,59,87,23,20,9,6
50,39,95,Ohio,Lucas County,8,2015,7,27160,13355,13805,10298,10226,2486,2879,62,71,279,292,13,10,217,327,10498,10533,2615,3084,130,172,327,358,25,20,12344,12673,9433,9285,2417,2769,33,38,270,287,7,5,184,289,9602,9555,2524,2951,87,125,315,349,16,14,1011,1132,865,941,69,110,29,33,9,5,6,5,33,38,896,978,91,133,43,47,12,9,9,6
